close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
201.72,203.79,199.75,201.58,3649860.0,13.448,13.586,13.3166666667,13.4386666667,54747900,0.0,1.0
194.3,198.59,192.7,198.27,5730389.0,12.9533333333,13.2393333333,12.8466666667,13.218,85955835,0.0,1.0
190.405,194.79,189.7,193.92,4127956.0,12.6936666667,12.986,12.6466666667,12.928,61919340,0.0,1.0
185.0,189.2899,181.4,189.07,8604947.0,12.3333333333,12.6193266667,12.0933333333,12.6046666667,129074205,0.0,1.0
190.57,192.25,181.8,185.85,10089516.0,12.7046666667,12.8166666667,12.12,12.39,151342740,0.0,1.0
188.77,193.76,188.41,193.53,5026569.0,12.5846666667,12.9173333333,12.5606666667,12.902,75398535,0.0,1.0
187.59,192.3,186.05,188.7,3794621.0,12.506,12.82,12.4033333333,12.58,56919315,0.0,1.0
191.0,193.23,190.0,190.23,5010368.0,12.7333333333,12.882,12.6666666667,12.682,75155520,0.0,1.0
203.1,207.75,197.5,198.0,12455811.0,13.54,13.85,13.1666666667,13.2,186837165,0.0,1.0
203.25,205.06,201.14,202.51,4347864.0,13.55,13.6706666667,13.4093333333,13.5006666667,65217960,0.0,1.0
207.67,210.9,205.87,208.2,6303117.0,13.8446666667,14.06,13.7246666667,13.88,94546755,0.0,1.0
210.09,210.37,206.12,208.43,3800225.0,14.006,14.0246666667,13.7413333333,13.8953333333,57003375,0.0,1.0
210.9,211.65,209.0,209.85,4067676.0,14.06,14.11,13.9333333333,13.99,61015140,0.0,1.0
209.78,213.0,209.05,210.435,3758230.0,13.9853333333,14.2,13.9366666667,14.029,56373450,0.0,1.0
207.46,209.49,205.5,208.57,3025963.0,13.8306666667,13.966,13.7,13.9046666667,45389445,0.0,1.0
207.83,209.59,206.6,207.46,1952378.0,13.8553333333,13.9726666667,13.7733333333,13.8306666667,29285670,0.0,1.0
206.7,209.17,206.29,207.7,1659059.0,13.78,13.9446666667,13.7526666667,13.8466666667,24885885,0.0,1.0
206.79,206.88,203.5,204.99,2469926.0,13.786,13.792,13.5666666667,13.666,37048890,0.0,1.0
205.27,207.85,203.85,206.78,2559251.0,13.6846666667,13.8566666667,13.59,13.7853333333,38388765,0.0,1.0
209.41,210.75,204.31,205.8,3432541.0,13.9606666667,14.05,13.6206666667,13.72,51488115,0.0,1.0
219.44,221.88,211.69,212.5,7863037.0,14.6293333333,14.792,14.1126666667,14.1666666667,117945555,0.0,1.0
218.6,221.48,217.1501,218.27,4411184.0,14.5733333333,14.7653333333,14.4766733333,14.5513333333,66167760,0.0,1.0
218.425,220.8,218.01,220.5,2427843.0,14.5616666667,14.72,14.534,14.7,36417645,0.0,1.0
231.55,238.75,222.0,222.56,11672627.0,15.4366666667,15.9166666667,14.8,14.8373333333,175089405,0.0,1.0
230.48,235.5,228.03,234.75,6085379.0,15.3653333333,15.7,15.202,15.65,91280685,0.0,1.0
232.45,234.97,227.63,230.05,3936077.0,15.4966666667,15.6646666667,15.1753333333,15.3366666667,59041155,0.0,1.0
226.05,232.89,225.17,230.39,3911857.0,15.07,15.526,15.0113333333,15.3593333333,58677855,0.0,1.0
226.03,231.77,220.405,229.94,5281689.0,15.0686666667,15.4513333333,14.6936666667,15.3293333333,79225335,0.0,1.0
230.51,234.73,227.11,228.18,4434596.0,15.3673333333,15.6486666667,15.1406666667,15.212,66518940,0.0,1.0
232.95,239.5,229.13,237.76,5796873.0,15.53,15.9666666667,15.2753333333,15.8506666667,86953095,0.0,1.0
230.43,234.47,228.2,234.1,5270933.0,15.362,15.6313333333,15.2133333333,15.6066666667,79063995,0.0,1.0
236.8,237.48,220.25,221.0,9455909.0,15.7866666667,15.832,14.6833333333,14.7333333333,141838635,0.0,1.0
236.61,238.4099,233.7,235.99,4668236.0,15.774,15.8939933333,15.58,15.7326666667,70023540,0.0,1.0
239.49,242.88,235.31,236.29,5672262.0,15.966,16.192,15.6873333333,15.7526666667,85083930,0.0,1.0
244.74,246.35,238.19,240.11,6363429.0,16.316,16.4233333333,15.8793333333,16.0073333333,95451435,0.0,1.0
243.18,248.3,242.25,247.61,5440165.0,16.212,16.5533333333,16.15,16.5073333333,81602475,0.0,1.0
244.1,244.89,241.25,244.82,2895936.0,16.2733333333,16.326,16.0833333333,16.3213333333,43439040,0.0,1.0
248.84,249.4,242.5,243.93,4527563.0,16.5893333333,16.6266666667,16.1666666667,16.262,67913445,0.0,1.0
248.75,249.9,246.0,247.0,3353212.0,16.5833333333,16.66,16.4,16.4666666667,50298180,0.0,1.0
247.14,251.0,246.15,248.43,3674231.0,16.476,16.7333333333,16.41,16.562,55113465,0.0,1.0
244.35,247.74,241.3721,247.13,3755569.0,16.29,16.516,16.0914733333,16.4753333333,56333535,0.0,1.0
245.62,246.62,242.3574,243.03,1970643.0,16.3746666667,16.4413333333,16.15716,16.202,29559645,0.0,1.0
247.73,248.6,245.01,245.38,2223089.0,16.5153333333,16.5733333333,16.334,16.3586666667,33346335,0.0,1.0
247.455,252.0,246.5,247.68,3498682.0,16.497,16.8,16.4333333333,16.512,52480230,0.0,1.0
247.43,249.5,245.55,248.51,3408200.0,16.4953333333,16.6333333333,16.37,16.5673333333,51123000,0.0,1.0
251.45,251.8,245.05,247.03,3647283.0,16.7633333333,16.7866666667,16.3366666667,16.4686666667,54709245,0.0,1.0
250.8,252.8677,249.43,251.0,3789283.0,16.72,16.8578466667,16.6286666667,16.7333333333,56839245,0.0,1.0
249.45,251.6,247.47,251.41,2505057.0,16.63,16.7733333333,16.498,16.7606666667,37575855,0.0,1.0
248.35,249.4,246.3,248.92,2134809.0,16.5566666667,16.6266666667,16.42,16.5946666667,32022135,0.0,1.0
248.99,250.72,247.01,248.2,1781505.0,16.5993333333,16.7146666667,16.4673333333,16.5466666667,26722575,0.0,1.0
245.92,249.3,245.71,247.5,2453615.0,16.3946666667,16.62,16.3806666667,16.5,36804225,0.0,1.0
249.14,249.7,245.68,246.0,3022026.0,16.6093333333,16.6466666667,16.3786666667,16.4,45330390,0.0,1.0
256.29,258.75,250.31,250.85,5016997.0,17.086,17.25,16.6873333333,16.7233333333,75254955,0.0,1.0
256.0,257.74,254.14,255.4,2611146.0,17.0666666667,17.1826666667,16.9426666667,17.0266666667,39167190,0.0,1.0
250.7,254.0,248.5,251.9,3454453.0,16.7133333333,16.9333333333,16.5666666667,16.7933333333,51816795,0.0,1.0
251.41,254.37,250.43,253.26,2044058.0,16.7606666667,16.958,16.6953333333,16.884,30660870,0.0,1.0
250.69,253.46,250.21,250.21,1422335.0,16.7126666667,16.8973333333,16.6806666667,16.6806666667,21335025,0.0,1.0
250.38,251.28,246.01,249.7,2186175.0,16.692,16.752,16.4006666667,16.6466666667,32792625,0.0,1.0
253.12,253.44,249.095,250.13,1984678.0,16.8746666667,16.896,16.6063333333,16.6753333333,29770170,0.0,1.0
260.41,264.36,252.02,252.17,5512920.0,17.3606666667,17.624,16.8013333333,16.8113333333,82693800,0.0,1.0
261.89,263.46,260.02,262.0,2782703.0,17.4593333333,17.564,17.3346666667,17.4666666667,41740545,0.0,1.0
262.51,263.8,260.1,262.4,2463013.0,17.5006666667,17.5866666667,17.34,17.4933333333,36945195,0.0,1.0
259.79,264.4,255.69,262.15,4561079.0,17.3193333333,17.6266666667,17.046,17.4766666667,68416185,0.0,1.0
267.67,268.0,258.57,260.32,3870818.0,17.8446666667,17.8666666667,17.238,17.3546666667,58062270,0.0,1.0
265.17,267.35,263.72,266.98,2412293.0,17.678,17.8233333333,17.5813333333,17.7986666667,36184395,0.0,1.0
268.79,271.41,265.25,266.45,2849204.0,17.9193333333,18.094,17.6833333333,17.7633333333,42738060,0.0,1.0
267.09,269.11,266.0,268.89,3838434.0,17.806,17.9406666667,17.7333333333,17.926,57576510,0.0,1.0
262.02,265.95,260.7,261.95,3478909.0,17.468,17.73,17.38,17.4633333333,52183635,0.0,1.0
268.26,270.92,264.0,264.8,3086935.0,17.884,18.0613333333,17.6,17.6533333333,46304025,0.0,1.0
269.15,272.62,267.8503,271.11,2101224.0,17.9433333333,18.1746666667,17.8566866667,18.074,31518360,0.0,1.0
280.02,282.45,273.31,280.195,7163930.0,18.668,18.83,18.2206666667,18.6796666667,107458950,0.0,1.0
279.72,281.69,276.3,278.88,4121933.0,18.648,18.7793333333,18.42,18.592,61828995,0.0,1.0
267.88,275.2,260.77,275.0,6105126.0,17.8586666667,18.3466666667,17.3846666667,18.3333333333,91576890,0.0,1.0
254.96,260.8,254.31,259.32,6221077.0,16.9973333333,17.3866666667,16.954,17.288,93316155,0.0,1.0
257.92,262.95,256.79,259.08,3334077.0,17.1946666667,17.53,17.1193333333,17.272,50011155,0.0,1.0
259.15,263.0,257.82,262.22,2610858.0,17.2766666667,17.5333333333,17.188,17.4813333333,39162870,0.0,1.0
262.16,262.55,256.05,262.25,2960319.0,17.4773333333,17.5033333333,17.07,17.4833333333,44404785,0.0,1.0
265.65,265.9899,260.51,262.1,1907641.0,17.71,17.73266,17.3673333333,17.4733333333,28614615,0.0,1.0
263.14,267.49,262.08,266.74,2021621.0,17.5426666667,17.8326666667,17.472,17.7826666667,30324315,0.0,1.0
266.68,267.2,263.16,264.22,1615961.0,17.7786666667,17.8133333333,17.544,17.6146666667,24239415,0.0,1.0
274.66,275.54,268.25,272.5,5004099.0,18.3106666667,18.3693333333,17.8833333333,18.1666666667,75061485,0.0,1.0
282.26,286.65,272.54,275.0,4978454.0,18.8173333333,19.11,18.1693333333,18.3333333333,74676810,0.0,1.0
266.77,273.5,266.55,270.05,6108686.0,17.7846666667,18.2333333333,17.77,18.0033333333,91630290,0.0,1.0
267.87,269.44,260.86,261.27,3104960.0,17.858,17.9626666667,17.3906666667,17.418,46574400,0.0,1.0
267.2,269.9,265.27,269.65,2227239.0,17.8133333333,17.9933333333,17.6846666667,17.9766666667,33408585,0.0,1.0
265.41,271.09,263.92,267.38,2836498.0,17.694,18.0726666667,17.5946666667,17.8253333333,42547470,0.0,1.0
253.01,264.4321,250.79,262.43,4694192.0,16.8673333333,17.6288066667,16.7193333333,17.4953333333,70412880,0.0,1.0
264.82,265.4,251.8373,255.75,3895808.0,17.6546666667,17.6933333333,16.7891533333,17.05,58437120,0.0,1.0
263.82,267.89,262.0,264.27,2790095.0,17.588,17.8593333333,17.4666666667,17.618,41851425,0.0,1.0
266.79,266.94,262.11,262.69,2034560.0,17.786,17.796,17.474,17.5126666667,30518400,0.0,1.0
266.15,269.3599,265.123,267.6,2222552.0,17.7433333333,17.9573266667,17.6748666667,17.84,33338280,0.0,1.0
259.99,266.7099,257.07,266.29,2553474.0,17.3326666667,17.78066,17.138,17.7526666667,38302110,0.0,1.0
266.28,266.72,258.34,260.01,2352530.0,17.752,17.7813333333,17.2226666667,17.334,35287950,0.0,1.0
270.13,271.0,260.4,263.58,4798058.0,18.0086666667,18.0666666667,17.36,17.572,71970870,0.0,1.0
246.13,255.0,236.12,249.54,14623754.0,16.4086666667,17.0,15.7413333333,16.636,219356310,0.0,1.0
242.51,243.73,238.39,243.58,5073390.0,16.1673333333,16.2486666667,15.8926666667,16.2386666667,76100850,0.0,1.0
241.14,242.97,236.05,238.15,4185860.0,16.076,16.198,15.7366666667,15.8766666667,62787900,0.0,1.0
237.37,239.3,234.44,237.15,4264939.0,15.8246666667,15.9533333333,15.6293333333,15.81,63974085,0.0,1.0
238.17,239.77,232.74,235.0,3739157.0,15.878,15.9846666667,15.516,15.6666666667,56087355,0.0,1.0
242.51,246.48,239.12,239.86,4689182.0,16.1673333333,16.432,15.9413333333,15.9906666667,70337730,0.0,1.0
243.15,247.93,241.77,247.24,4364810.0,16.21,16.5286666667,16.118,16.4826666667,65472150,0.0,1.0
254.99,256.59,250.51,255.56,7176690.0,16.9993333333,17.106,16.7006666667,17.0373333333,107650350,0.0,1.0
260.72,260.95,253.5601,255.38,4195035.0,17.3813333333,17.3966666667,16.9040066667,17.0253333333,62925525,0.0,1.0
255.25,260.65,255.02,260.33,3604282.0,17.0166666667,17.3766666667,17.0013333333,17.3553333333,54064230,0.0,1.0
242.18,254.56,241.9,252.06,4905757.0,16.1453333333,16.9706666667,16.1266666667,16.804,73586355,0.0,1.0
230.77,243.7999,230.51,236.0,6590234.0,15.3846666667,16.2533266667,15.3673333333,15.7333333333,98853510,0.0,1.0
218.87,231.4,195.0,202.79,9581585.0,14.5913333333,15.4266666667,13.0,13.5193333333,143723775,0.0,1.0
220.03,230.9,219.12,230.52,4327294.0,14.6686666667,15.3933333333,14.608,15.368,64909410,0.0,1.0
224.84,228.0,215.51,227.93,4963042.0,14.9893333333,15.2,14.3673333333,15.1953333333,74445630,0.0,1.0
242.99,244.75,230.81,231.0,7655959.0,16.1993333333,16.3166666667,15.3873333333,15.4,114839385,0.0,1.0
248.48,251.45,241.57,241.86,5513673.0,16.5653333333,16.7633333333,16.1046666667,16.124,82705095,0.0,1.0
249.06,254.95,245.51,245.77,4700232.0,16.604,16.9966666667,16.3673333333,16.3846666667,70503480,0.0,1.0
238.63,246.0,236.97,240.34,5454765.0,15.9086666667,16.4,15.798,16.0226666667,81821475,0.0,1.0
247.69,247.88,239.78,245.14,4629174.0,16.5126666667,16.5253333333,15.9853333333,16.3426666667,69437610,0.0,1.0
245.57,252.08,245.0,252.06,4194772.0,16.3713333333,16.8053333333,16.3333333333,16.804,62921580,0.0,1.0
241.93,244.09,238.2,240.89,3689153.0,16.1286666667,16.2726666667,15.88,16.0593333333,55337295,0.0,1.0
248.17,249.16,244.05,245.05,3138231.0,16.5446666667,16.6106666667,16.27,16.3366666667,47073465,0.0,1.0
248.91,254.25,248.303,252.05,3390788.0,16.594,16.95,16.5535333333,16.8033333333,50861820,0.0,1.0
248.48,250.7231,245.33,247.23,2709024.0,16.5653333333,16.7148733333,16.3553333333,16.482,40635360,0.0,1.0
250.24,250.24,244.73,247.64,2350844.0,16.6826666667,16.6826666667,16.3153333333,16.5093333333,35262660,0.0,1.0
253.19,254.25,249.67,251.1,2890851.0,16.8793333333,16.95,16.6446666667,16.74,43362765,0.0,1.0
253.57,254.6,249.5,252.75,2933466.0,16.9046666667,16.9733333333,16.6333333333,16.85,44001990,0.0,1.0
262.25,262.88,252.88,253.04,4417081.0,17.4833333333,17.5253333333,16.8586666667,16.8693333333,66256215,0.0,1.0
262.07,265.5,260.69,263.96,3585812.0,17.4713333333,17.7,17.3793333333,17.5973333333,53787180,0.0,1.0
260.62,263.82,257.5,257.96,3763064.0,17.3746666667,17.588,17.1666666667,17.1973333333,56445960,0.0,1.0
264.2,271.57,255.8,263.98,6120155.0,17.6133333333,18.1046666667,17.0533333333,17.5986666667,91802325,0.0,1.0
260.94,262.65,255.87,259.03,3664353.0,17.396,17.51,17.058,17.2686666667,54965295,0.0,1.0
261.06,262.08,257.5838,261.95,2600778.0,17.404,17.472,17.1722533333,17.4633333333,39011670,0.0,1.0
263.12,263.45,256.21,259.53,3448191.0,17.5413333333,17.5633333333,17.0806666667,17.302,51722865,0.0,1.0
256.91,266.91,256.15,266.61,3773392.0,17.1273333333,17.794,17.0766666667,17.774,56600880,0.0,1.0
248.43,259.79,246.61,257.35,4881802.0,16.562,17.3193333333,16.4406666667,17.1566666667,73227030,0.0,1.0
246.65,254.73,245.46,250.46,3703154.0,16.4433333333,16.982,16.364,16.6973333333,55547310,0.0,1.0
248.4,252.4,242.34,252.0,4879816.0,16.56,16.8266666667,16.156,16.8,73197240,0.0,1.0
239.88,248.5,237.13,247.51,4572964.0,15.992,16.5666666667,15.8086666667,16.5006666667,68594460,0.0,1.0
247.57,247.7,234.93,235.6,4423982.0,16.5046666667,16.5133333333,15.662,15.7066666667,66359730,0.0,1.0
246.15,249.84,244.13,248.84,3689865.0,16.41,16.656,16.2753333333,16.5893333333,55347975,0.0,1.0
241.46,243.03,235.58,240.0,5235897.0,16.0973333333,16.202,15.7053333333,16.0,78538455,0.0,1.0
231.96,237.7,229.12,236.63,6813959.0,15.464,15.8466666667,15.2746666667,15.7753333333,102209385,0.0,1.0
226.72,230.72,221.31,230.08,6133216.0,15.1146666667,15.3813333333,14.754,15.3386666667,91998240,0.0,1.0
220.69,224.37,218.36,220.93,6158370.0,14.7126666667,14.958,14.5573333333,14.7286666667,92375550,0.0,1.0
215.58,223.0,215.27,222.99,3836303.0,14.372,14.8666666667,14.3513333333,14.866,57544545,0.0,1.0
219.25,222.522,211.13,213.28,5171535.0,14.6166666667,14.8348,14.0753333333,14.2186666667,77573025,0.0,1.0
216.88,220.95,215.43,220.67,3104446.0,14.4586666667,14.73,14.362,14.7113333333,46566690,0.0,1.0
221.31,221.73,213.7,216.43,2844233.0,14.754,14.782,14.2466666667,14.4286666667,42663495,0.0,1.0
227.01,230.4805,222.87,223.04,4334493.0,15.134,15.3653666667,14.858,14.8693333333,65017395,0.0,1.0
228.1,231.15,224.94,226.5,2507895.0,15.2066666667,15.41,14.996,15.1,37618425,0.0,1.0
213.03,228.6,202.0,227.72,14900047.0,14.202,15.24,13.4666666667,15.1813333333,223500705,0.0,1.0
210.09,214.81,208.8,211.99,4183471.0,14.006,14.3206666667,13.92,14.1326666667,62752065,0.0,1.0
211.72,215.75,209.4,211.56,2825159.0,14.1146666667,14.3833333333,13.96,14.104,42377385,0.0,1.0
209.09,215.35,207.69,215.0,4235462.0,13.9393333333,14.3566666667,13.846,14.3333333333,63531930,0.0,1.0
215.26,215.88,210.0,211.38,3391438.0,14.3506666667,14.392,14.0,14.092,50871570,0.0,1.0
210.35,217.1,207.51,214.84,3519449.0,14.0233333333,14.4733333333,13.834,14.3226666667,52791735,0.0,1.0
212.96,213.45,208.3,211.31,2728593.0,14.1973333333,14.23,13.8866666667,14.0873333333,40928895,0.0,1.0
211.63,213.7481,210.64,211.75,1805032.0,14.1086666667,14.2498733333,14.0426666667,14.1166666667,27075480,0.0,1.0
206.93,211.63,203.89,210.4,4438901.0,13.7953333333,14.1086666667,13.5926666667,14.0266666667,66583515,0.0,1.0
213.79,215.8,207.22,208.92,3927944.0,14.2526666667,14.3866666667,13.8146666667,13.928,58919160,0.0,1.0
208.35,214.44,207.75,213.85,8332486.0,13.89,14.296,13.85,14.2566666667,124987290,0.0,1.0
231.63,232.74,225.2,227.0,12726366.0,15.442,15.516,15.0133333333,15.1333333333,190895490,0.0,1.0
231.77,234.5843,229.19,230.58,4496843.0,15.4513333333,15.6389533333,15.2793333333,15.372,67452645,0.0,1.0
232.36,233.359,229.5,230.7,2445293.0,15.4906666667,15.5572666667,15.3,15.38,36679395,0.0,1.0
225.33,232.99,224.31,232.99,3850860.0,15.022,15.5326666667,14.954,15.5326666667,57762900,0.0,1.0
216.5,223.7,216.08,223.48,4617007.0,14.4333333333,14.9133333333,14.4053333333,14.8986666667,69255105,0.0,1.0
219.08,219.48,213.63,217.77,3347806.0,14.6053333333,14.632,14.242,14.518,50217090,0.0,1.0
212.94,219.0,212.66,217.85,2915900.0,14.196,14.6,14.1773333333,14.5233333333,43738500,0.0,1.0
207.19,212.99,206.52,212.95,3430327.0,13.8126666667,14.1993333333,13.768,14.1966666667,51454905,0.0,1.0
214.31,214.98,205.8,206.09,2925395.0,14.2873333333,14.332,13.72,13.7393333333,43880925,0.0,1.0
214.0,216.0,211.4,215.2,2148326.0,14.2666666667,14.4,14.0933333333,14.3466666667,32224890,0.0,1.0
221.07,221.38,212.52,214.5,2811900.0,14.738,14.7586666667,14.168,14.3,42178500,0.0,1.0
221.8,226.19,220.3,220.54,2504375.0,14.7866666667,15.0793333333,14.6866666667,14.7026666667,37565625,0.0,1.0
220.01,225.0,213.58,223.49,4400722.0,14.6673333333,15.0,14.2386666667,14.8993333333,66010830,0.0,1.0
217.75,219.18,214.6798,217.35,2526199.0,14.5166666667,14.612,14.3119866667,14.49,37892985,0.0,1.0
218.25,221.0,215.0,215.37,2480293.0,14.55,14.7333333333,14.3333333333,14.358,37204395,0.0,1.0
229.64,230.825,220.375,221.34,3990779.0,15.3093333333,15.3883333333,14.6916666667,14.756,59861685,0.0,1.0
231.61,232.25,227.01,231.06,1949353.0,15.4406666667,15.4833333333,15.134,15.404,29240295,0.0,1.0
230.26,234.28,229.08,231.79,2659813.0,15.3506666667,15.6186666667,15.272,15.4526666667,39897195,0.0,1.0
237.19,238.0,231.05,231.06,3733955.0,15.8126666667,15.8666666667,15.4033333333,15.404,56009325,0.0,1.0
231.99,238.6,231.23,237.0,2981468.0,15.466,15.9066666667,15.4153333333,15.8,44722020,0.0,1.0
232.71,237.45,230.0,235.48,2939564.0,15.514,15.83,15.3333333333,15.6986666667,44093460,0.0,1.0
230.38,233.27,227.66,232.46,2573603.0,15.3586666667,15.5513333333,15.1773333333,15.4973333333,38604045,0.0,1.0
231.13,235.63,226.15,227.7,3144223.0,15.4086666667,15.7086666667,15.0766666667,15.18,47163345,0.0,1.0
226.72,228.8,224.2,227.52,2687636.0,15.1146666667,15.2533333333,14.9466666667,15.168,40314540,0.0,1.0
224.52,227.5,220.72,226.7,3057753.0,14.968,15.1666666667,14.7146666667,15.1133333333,45866295,0.0,1.0
227.07,228.49,223.64,224.71,2071692.0,15.138,15.2326666667,14.9093333333,14.9806666667,31075380,0.0,1.0
217.02,225.75,216.64,225.24,3268726.0,14.468,15.05,14.4426666667,15.016,49030890,0.0,1.0
218.58,220.92,214.87,217.51,2831518.0,14.572,14.728,14.3246666667,14.5006666667,42472770,0.0,1.0
221.09,222.22,218.0,221.82,2244424.0,14.7393333333,14.8146666667,14.5333333333,14.788,33666360,0.0,1.0
234.51,234.88,220.73,222.1,5104341.0,15.634,15.6586666667,14.7153333333,14.8066666667,76565115,0.0,1.0
233.39,237.76,229.8149,233.94,3298638.0,15.5593333333,15.8506666667,15.3209933333,15.596,49479570,0.0,1.0
230.46,235.9,229.29,232.89,3014170.0,15.364,15.7266666667,15.286,15.526,45212550,0.0,1.0
232.56,235.83,231.08,231.69,1953174.0,15.504,15.722,15.4053333333,15.446,29297610,0.0,1.0
229.95,236.55,229.63,234.99,1961495.0,15.33,15.77,15.3086666667,15.666,29422425,0.0,1.0
229.7,233.45,228.13,232.18,1554979.0,15.3133333333,15.5633333333,15.2086666667,15.4786666667,23324685,0.0,1.0
230.57,231.88,228.28,230.56,710277.0,15.3713333333,15.4586666667,15.2186666667,15.3706666667,10654155,0.0,1.0
228.95,231.98,225.54,231.49,1901304.0,15.2633333333,15.4653333333,15.036,15.4326666667,28519560,0.0,1.0
237.19,237.72,229.547,230.06,2406290.0,15.8126666667,15.848,15.3031333333,15.3373333333,36094350,0.0,1.0
238.09,243.634,235.6707,236.6,3697921.0,15.8726666667,16.2422666667,15.71138,15.7733333333,55468815,0.0,1.0
240.01,243.45,238.37,238.51,2715038.0,16.0006666667,16.23,15.8913333333,15.9006666667,40725570,0.0,1.0
